Disease,Symptom_1,Symptom_2,Symptom_3,Symptom_4,Symptom_5,Symptom_6,Symptom_7,Symptom_8,Symptom_9,Symptom_10,Symptom_11,Symptom_12,Symptom_13,Symptom_14,Symptom_15,Symptom_16,Symptom_17
Esquizofrenia_residual,procesamiento_info_deficit,hipervigilancia,paranoia intensa,cambios_en_el_apetito,irritabilidad,anergia_fisica,sueño_o_fatiga,comportamiento motor desorganizado,anhedonia,nerviosismo,lenguaje desorganizado,atencion_deterioro,ideas_delirantes,alogia_pobreza_contenido,contacto_visual_bajo,alogia_bloqueos_pensamiento,dificultades en teoría de la mente
Esquizofrenia_indiferenciada,obsesiones_presencia,anhedonia_sociabilidad,atencion_deterioro,nerviosismo,dificultades en teoría de la mente,comportamiento motor desorganizado,taquicardia,alogia_pobreza_habla,anhedonia_intereses_recreativos,irritabilidad,sueño_o_fatiga,temblores,preocupacion,dificultad_de_concetracion,control_pensamiento,paranoia intensa,anhedonia
Esquizofrenia_residual,anhedonia_intereses_sexuales,irritabilidad,contacto_visual_bajo,afectividad_inapropiada,anergia_fisica,obsesiones_presencia,anhedonia,sueño_o_fatiga,disminucion_del_libido,paranoia intensa,disnea,anhedonia_intereses_recreativos,hipoexpresividad emocional,catatonía,comportamiento social inadecuado,desorganización del pensamiento,pensamientos_intrusivos
Esquizofrenia_desorganizada,atencion_deterioro,comportamiento motor desorganizado,contacto_visual_bajo,dificultades en teoría de la mente,tristeza,taquicardia,control_pensamiento,anhedonia_intereses_recreativos,alogia_pobreza_contenido,anhedonia,preocupacion,cambios_en_el_apetito,disnea,afectividad_inapropiada,anergia_fisica,abulia_trabajo_estudio,ideas_delirantes
Esquizofrenia_catatónica,irritabilidad,anergia_fisica,obsesiones_presencia,disnea,hipoexpresividad emocional,abulia,nerviosismo,disminucion_del_libido,anhedonia,hipervigilancia,dificultad_de_concetracion,contacto_visual_bajo,anhedonia_relaciones_amigos,ideas_delirantes,catatonía,tristeza,gesticulacion_reducida
Esquizofrenia_desorganizada,abulia,sentimiento_de_culpa,preocupacion,disnea,atencion_deterioro,anhedonia,eco del pensamiento,ideas_delirantes,comportamiento social inadecuado,catatonía,irritabilidad,anhedonia_intereses_recreativos,taquicardia,nerviosismo,anhedonia_intereses_sexuales,anhedonia_relaciones_familia,contacto_visual_bajo
Esquizofrenia_indiferenciada,hipoexpresividad emocional,catatonía,alogia,gesticulacion_reducida,disminucion_del_libido,abulia,cambios_en_el_apetito,anhedonia_intereses_sexuales,expresion_facial_reducida,dificultad_de_concetracion,sueño_o_fatiga,anhedonia,abulia_higiene,anhedonia_relaciones_familia,control_pensamiento,alogia_bloqueos_pensamiento,anhedonia_intereses_recreativos
Esquizofrenia_paranoide,alogia_bloqueos_pensamiento,anhedonia_intereses_sexuales,hipoexpresividad emocional,control_pensamiento,procesamiento_info_deficit,preocupacion,gesticulacion_reducida,anhedonia_relaciones_familia,memoria_deterioro,abulia_higiene,sueño_o_fatiga,anhedonia,alogia,disminucion_del_libido,anergia_fisica,anhedonia_intereses_recreativos,dificultad_de_concetracion
Esquizofrenia_paranoide,cambios_en_el_apetito,sentimiento_de_culpa,irritabilidad,dificultad_de_concetracion,tristeza,abulia_higiene,comportamiento motor desorganizado,alucinaciones,atencion_deterioro,catatonía,anhedonia_relaciones_familia,pensamientos_intrusivos,nerviosismo,anhedonia_intereses_recreativos,gesticulacion_reducida,obsesiones_presencia,taquicardia
Esquizofrenia_indiferenciada,nerviosismo,catatonía,disminucion_del_libido,paranoia intensa,anhedonia_intereses_recreativos,comportamiento social inadecuado,atencion_deterioro,desorganización del pensamiento,alogia_pobreza_contenido,abulia_trabajo_estudio,hipervigilancia,alucinaciones,disnea,irritabilidad,taquicardia,dificultades en teoría de la mente,anhedonia_sociabilidad
Esquizofrenia_catatónica,disminucion_del_libido,alogia,dificultad_de_concetracion,comportamiento social inadecuado,hipoexpresividad emocional,memoria_deterioro,abulia_higiene,lenguaje desorganizado,gesticulacion_reducida,anergia_fisica,desorganización del pensamiento,temblores,eco del pensamiento,anhedonia_sociabilidad,afectividad_inapropiada,control_pensamiento,tristeza
Esquizofrenia_desorganizada,irritabilidad,sueño_o_fatiga,catatonía,paranoia intensa,anhedonia_sociabilidad,atencion_deterioro,anhedonia_intereses_recreativos,alogia_pobreza_contenido,memoria_deterioro,nerviosismo,cambios_en_el_apetito,tristeza,control_pensamiento,taquicardia,dificultad_de_concetracion,anhedonia_intereses_sexuales,alogia_bloqueos_pensamiento
Esquizofrenia_indiferenciada,gesticulacion_reducida,anhedonia_sociabilidad,lenguaje desorganizado,dificultades en teoría de la mente,anhedonia_intereses_sexuales,sentimiento_de_culpa,abulia,control_pensamiento,eco del pensamiento,comportamiento social inadecuado,ideas_suicidas,alogia_pobreza_habla,alogia_bloqueos_pensamiento,procesamiento_info_deficit,atencion_deterioro,cambios_en_el_apetito,dificultad_de_concetracion
Esquizofrenia_residual,hipoexpresividad emocional,catatonía,preocupacion,alucinaciones,abulia,expresion_facial_reducida,eco del pensamiento,afectividad_inapropiada,disminucion_del_libido,sudoracion,disnea,dificultades en teoría de la mente,anhedonia_intereses_sexuales,atencion_deterioro,irritabilidad,obsesiones_presencia,anhedonia_relaciones_amigos
Esquizofrenia_residual,tristeza,desorganización del pensamiento,obsesiones_presencia,anhedonia_intereses_sexuales,alogia_pobreza_contenido,lenguaje desorganizado,anhedonia_intereses_recreativos,alogia,hipoexpresividad emocional,expresion_facial_reducida,dificultad_de_concetracion,paranoia intensa,sueño_o_fatiga,alogia_bloqueos_pensamiento,anhedonia_relaciones_familia,alogia_pobreza_habla,cambios_en_el_apetito
Esquizofrenia_residual,ideas_delirantes,disnea,control_pensamiento,alogia_pobreza_contenido,hipoexpresividad emocional,dificultades en teoría de la mente,obsesiones_presencia,abulia_trabajo_estudio,anhedonia_relaciones_familia,cambios_en_el_apetito,procesamiento_info_deficit,sudoracion,desorganización del pensamiento,anhedonia_intereses_sexuales,disminucion_del_libido,eco del pensamiento,irritabilidad
Esquizofrenia_paranoide,anhedonia_intereses_recreativos,procesamiento_info_deficit,disminucion_del_libido,abulia,sueño_o_fatiga,tristeza,memoria_deterioro,sudoracion,anergia_fisica,afectividad_inapropiada,hipervigilancia,ideas_suicidas,alogia_bloqueos_pensamiento,paranoia intensa,catatonía,anhedonia,alogia
Esquizofrenia_paranoide,anhedonia_intereses_sexuales,abulia,sentimiento_de_culpa,obsesiones_presencia,atencion_deterioro,anhedonia,comportamiento social inadecuado,dificultad_de_concetracion,irritabilidad,desorganización del pensamiento,alogia_bloqueos_pensamiento,temblores,disnea,paranoia intensa,disminucion_del_libido,abulia_higiene,preocupacion
Esquizofrenia_catatónica,irritabilidad,anhedonia_intereses_recreativos,abulia_trabajo_estudio,gesticulacion_reducida,hipoexpresividad emocional,alogia_pobreza_habla,temblores,anhedonia_relaciones_familia,taquicardia,dificultades en teoría de la mente,anhedonia_relaciones_amigos,anhedonia_sociabilidad,desorganización del pensamiento,disnea,alogia_bloqueos_pensamiento,disminucion_del_libido,nerviosismo
Esquizofrenia_paranoide,alucinaciones,sentimiento_de_culpa,disnea,obsesiones_presencia,desorganización del pensamiento,sudoracion,tristeza,catatonía,anhedonia,anhedonia_relaciones_familia,anhedonia_intereses_sexuales,gesticulacion_reducida,temblores,pensamientos_intrusivos,atencion_deterioro,irritabilidad,cambios_en_el_apetito
Esquizofrenia_paranoide,alogia_bloqueos_pensamiento,nerviosismo,anhedonia_sociabilidad,paranoia intensa,contacto_visual_bajo,procesamiento_info_deficit,comportamiento motor desorganizado,hipoexpresividad emocional,eco del pensamiento,ideas_delirantes,catatonía,obsesiones_presencia,preocupacion,anhedonia_intereses_sexuales,sueño_o_fatiga,memoria_deterioro,anergia_fisica
Esquizofrenia_catatónica,anhedonia_sociabilidad,comportamiento social inadecuado,anhedonia_relaciones_amigos,temblores,disnea,procesamiento_info_deficit,alogia_bloqueos_pensamiento,hipervigilancia,desorganización del pensamiento,abulia,contacto_visual_bajo,preocupacion,abulia_higiene,taquicardia,expresion_facial_reducida,nerviosismo,anergia_fisica
Esquizofrenia_catatónica,memoria_deterioro,anhedonia_sociabilidad,atencion_deterioro,anhedonia,comportamiento social inadecuado,ideas_suicidas,alucinaciones,dificultad_de_concetracion,desorganización del pensamiento,paranoia intensa,abulia_trabajo_estudio,anhedonia_relaciones_familia,pensamientos_intrusivos,anergia_fisica,sudoracion,obsesiones_presencia,tristeza
Esquizofrenia_paranoide,desorganización del pensamiento,abulia,gesticulacion_reducida,control_pensamiento,lenguaje desorganizado,anhedonia_relaciones_familia,expresion_facial_reducida,hipoexpresividad emocional,catatonía,anhedonia_intereses_sexuales,anhedonia_intereses_recreativos,disminucion_del_libido,ideas_suicidas,eco del pensamiento,anhedonia,nerviosismo,temblores
Esquizofrenia_desorganizada,ideas_delirantes,dificultades en teoría de la mente,alogia_bloqueos_pensamiento,abulia_higiene,comportamiento social inadecuado,abulia_trabajo_estudio,atencion_deterioro,nerviosismo,disnea,sentimiento_de_culpa,anhedonia_relaciones_amigos,control_pensamiento,obsesiones_presencia,desorganización del pensamiento,eco del pensamiento,sueño_o_fatiga,alogia
Esquizofrenia_catatónica,tristeza,comportamiento social inadecuado,anhedonia,anhedonia_relaciones_amigos,nerviosismo,contacto_visual_bajo,temblores,hipoexpresividad emocional,paranoia intensa,sentimiento_de_culpa,catatonía,hipervigilancia,alogia,expresion_facial_reducida,ideas_delirantes,control_pensamiento,preocupacion
Esquizofrenia_paranoide,comportamiento social inadecuado,contacto_visual_bajo,preocupacion,desorganización del pensamiento,tristeza,anhedonia_relaciones_amigos,temblores,expresion_facial_reducida,dificultad_de_concetracion,alucinaciones,pensamientos_intrusivos,alogia_pobreza_contenido,disminucion_del_libido,abulia_trabajo_estudio,anhedonia_sociabilidad,control_pensamiento,abulia_higiene
Esquizofrenia_catatónica,anergia_fisica,preocupacion,desorganización del pensamiento,anhedonia_intereses_sexuales,alogia,comportamiento motor desorganizado,anhedonia_relaciones_amigos,paranoia intensa,hipervigilancia,abulia_higiene,catatonía,disminucion_del_libido,sudoracion,obsesiones_presencia,expresion_facial_reducida,disnea,abulia_trabajo_estudio
Esquizofrenia_indiferenciada,afectividad_inapropiada,memoria_deterioro,anhedonia_relaciones_familia,hipoexpresividad emocional,paranoia intensa,lenguaje desorganizado,disnea,anhedonia_sociabilidad,anergia_fisica,abulia_higiene,dificultades en teoría de la mente,catatonía,alogia,alogia_pobreza_habla,anhedonia_relaciones_amigos,temblores,preocupacion
Esquizofrenia_catatónica,desorganización del pensamiento,control_pensamiento,taquicardia,alogia_bloqueos_pensamiento,contacto_visual_bajo,disminucion_del_libido,cambios_en_el_apetito,alogia,preocupacion,gesticulacion_reducida,procesamiento_info_deficit,catatonía,alogia_pobreza_contenido,alogia_pobreza_habla,anhedonia,anhedonia_relaciones_amigos,abulia
Esquizofrenia_indiferenciada,memoria_deterioro,alogia_bloqueos_pensamiento,temblores,ideas_suicidas,pensamientos_intrusivos,abulia,comportamiento social inadecuado,alogia_pobreza_contenido,anhedonia,preocupacion,desorganización del pensamiento,anhedonia_intereses_sexuales,sentimiento_de_culpa,disnea,hipoexpresividad emocional,cambios_en_el_apetito,anergia_fisica
Esquizofrenia_residual,anhedonia_relaciones_amigos,preocupacion,hipoexpresividad emocional,alogia_pobreza_contenido,anergia_fisica,afectividad_inapropiada,expresion_facial_reducida,control_pensamiento,paranoia intensa,dificultad_de_concetracion,eco del pensamiento,catatonía,pensamientos_intrusivos,procesamiento_info_deficit,comportamiento social inadecuado,sentimiento_de_culpa,nerviosismo
Esquizofrenia_catatónica,alucinaciones,sueño_o_fatiga,disnea,dificultades en teoría de la mente,control_pensamiento,disminucion_del_libido,comportamiento motor desorganizado,desorganización del pensamiento,sentimiento_de_culpa,tristeza,irritabilidad,anhedonia_intereses_recreativos,alogia_pobreza_contenido,alogia_pobreza_habla,abulia_trabajo_estudio,contacto_visual_bajo,eco del pensamiento
Esquizofrenia_desorganizada,atencion_deterioro,tristeza,anhedonia,afectividad_inapropiada,hipervigilancia,obsesiones_presencia,eco del pensamiento,disminucion_del_libido,sudoracion,paranoia intensa,preocupacion,alogia_bloqueos_pensamiento,irritabilidad,abulia_trabajo_estudio,alogia,ideas_delirantes,taquicardia
Esquizofrenia_catatónica,anhedonia,irritabilidad,memoria_deterioro,comportamiento motor desorganizado,ideas_delirantes,abulia_higiene,dificultades en teoría de la mente,taquicardia,contacto_visual_bajo,alogia_pobreza_contenido,afectividad_inapropiada,gesticulacion_reducida,atencion_deterioro,abulia_trabajo_estudio,temblores,alogia_bloqueos_pensamiento,nerviosismo
Esquizofrenia_catatónica,anhedonia,tristeza,catatonía,alogia_pobreza_contenido,disnea,lenguaje desorganizado,irritabilidad,sueño_o_fatiga,contacto_visual_bajo,nerviosismo,disminucion_del_libido,hipoexpresividad emocional,temblores,anhedonia_relaciones_amigos,dificultad_de_concetracion,pensamientos_intrusivos,sentimiento_de_culpa
Esquizofrenia_residual,ideas_suicidas,anhedonia_intereses_sexuales,anhedonia_relaciones_familia,alogia_bloqueos_pensamiento,dificultades en teoría de la mente,memoria_deterioro,anhedonia_intereses_recreativos,expresion_facial_reducida,disnea,abulia_trabajo_estudio,hipoexpresividad emocional,anhedonia,temblores,afectividad_inapropiada,alogia_pobreza_contenido,lenguaje desorganizado,obsesiones_presencia
Esquizofrenia_desorganizada,afectividad_inapropiada,pensamientos_intrusivos,atencion_deterioro,abulia_higiene,alogia,eco del pensamiento,taquicardia,anhedonia,alucinaciones,anhedonia_intereses_sexuales,tristeza,lenguaje desorganizado,sudoracion,anhedonia_relaciones_familia,alogia_pobreza_habla,ideas_delirantes,hipoexpresividad emocional
Esquizofrenia_desorganizada,nerviosismo,preocupacion,gesticulacion_reducida,desorganización del pensamiento,eco del pensamiento,taquicardia,atencion_deterioro,alogia_pobreza_habla,sudoracion,cambios_en_el_apetito,tristeza,anhedonia,lenguaje desorganizado,sentimiento_de_culpa,hipervigilancia,procesamiento_info_deficit,comportamiento motor desorganizado
Esquizofrenia_desorganizada,anhedonia_relaciones_amigos,alogia_pobreza_contenido,pensamientos_intrusivos,alogia_pobreza_habla,alucinaciones,memoria_deterioro,ideas_delirantes,gesticulacion_reducida,expresion_facial_reducida,alogia_bloqueos_pensamiento,catatonía,dificultad_de_concetracion,disminucion_del_libido,comportamiento social inadecuado,taquicardia,abulia,lenguaje desorganizado
Esquizofrenia_catatónica,eco del pensamiento,anhedonia_sociabilidad,ideas_suicidas,alogia,anhedonia_relaciones_amigos,alogia_bloqueos_pensamiento,temblores,anhedonia_intereses_recreativos,tristeza,comportamiento motor desorganizado,abulia_higiene,contacto_visual_bajo,dificultad_de_concetracion,alogia_pobreza_habla,control_pensamiento,procesamiento_info_deficit,atencion_deterioro
Esquizofrenia_indiferenciada,preocupacion,cambios_en_el_apetito,temblores,procesamiento_info_deficit,anhedonia,anhedonia_relaciones_amigos,irritabilidad,anergia_fisica,anhedonia_relaciones_familia,ideas_delirantes,gesticulacion_reducida,alogia_bloqueos_pensamiento,catatonía,alogia,lenguaje desorganizado,control_pensamiento,anhedonia_intereses_recreativos
Esquizofrenia_desorganizada,obsesiones_presencia,taquicardia,preocupacion,alogia_pobreza_habla,ideas_delirantes,afectividad_inapropiada,gesticulacion_reducida,anhedonia_relaciones_familia,temblores,sueño_o_fatiga,catatonía,contacto_visual_bajo,paranoia intensa,sudoracion,anhedonia_intereses_recreativos,anhedonia_intereses_sexuales,alogia
Esquizofrenia_desorganizada,expresion_facial_reducida,hipoexpresividad emocional,alogia,tristeza,cambios_en_el_apetito,gesticulacion_reducida,control_pensamiento,taquicardia,abulia_trabajo_estudio,contacto_visual_bajo,anhedonia_relaciones_familia,anhedonia_relaciones_amigos,alogia_pobreza_habla,disminucion_del_libido,preocupacion,sentimiento_de_culpa,hipervigilancia
Esquizofrenia_desorganizada,comportamiento motor desorganizado,preocupacion,cambios_en_el_apetito,pensamientos_intrusivos,memoria_deterioro,tristeza,abulia_higiene,dificultades en teoría de la mente,abulia_trabajo_estudio,hipoexpresividad emocional,gesticulacion_reducida,alogia_pobreza_habla,alucinaciones,alogia,anhedonia_relaciones_familia,anhedonia_relaciones_amigos,comportamiento social inadecuado
Esquizofrenia_indiferenciada,dificultades en teoría de la mente,lenguaje desorganizado,control_pensamiento,preocupacion,nerviosismo,atencion_deterioro,hipoexpresividad emocional,alucinaciones,gesticulacion_reducida,sentimiento_de_culpa,anhedonia,taquicardia,desorganización del pensamiento,catatonía,irritabilidad,alogia,obsesiones_presencia
Esquizofrenia_residual,afectividad_inapropiada,abulia_higiene,temblores,ideas_suicidas,anhedonia_relaciones_amigos,preocupacion,anhedonia_sociabilidad,taquicardia,alogia,alogia_bloqueos_pensamiento,anhedonia_intereses_recreativos,comportamiento motor desorganizado,obsesiones_presencia,control_pensamiento,contacto_visual_bajo,pensamientos_intrusivos,paranoia intensa
Esquizofrenia_desorganizada,hipervigilancia,alogia_bloqueos_pensamiento,alogia,anhedonia_relaciones_amigos,anhedonia_intereses_sexuales,afectividad_inapropiada,comportamiento social inadecuado,disminucion_del_libido,memoria_deterioro,abulia_trabajo_estudio,abulia_higiene,ideas_suicidas,alogia_pobreza_habla,anhedonia_relaciones_familia,eco del pensamiento,anhedonia_sociabilidad,anhedonia_intereses_recreativos
Esquizofrenia_residual,ideas_delirantes,disminucion_del_libido,eco del pensamiento,abulia_higiene,alogia_bloqueos_pensamiento,contacto_visual_bajo,gesticulacion_reducida,dificultad_de_concetracion,paranoia intensa,hipoexpresividad emocional,catatonía,nerviosismo,irritabilidad,sueño_o_fatiga,pensamientos_intrusivos,anergia_fisica,preocupacion
Esquizofrenia_residual,procesamiento_info_deficit,tristeza,anhedonia_intereses_recreativos,catatonía,temblores,lenguaje desorganizado,abulia_trabajo_estudio,alogia_bloqueos_pensamiento,paranoia intensa,cambios_en_el_apetito,alogia,desorganización del pensamiento,gesticulacion_reducida,abulia_higiene,pensamientos_intrusivos,anhedonia_sociabilidad,hipervigilancia
Esquizofrenia_indiferenciada,comportamiento motor desorganizado,catatonía,anhedonia,gesticulacion_reducida,taquicardia,abulia,paranoia intensa,memoria_deterioro,irritabilidad,anergia_fisica,sueño_o_fatiga,ideas_suicidas,anhedonia_relaciones_familia,preocupacion,anhedonia_intereses_recreativos,hipoexpresividad emocional,dificultad_de_concetracion
Esquizofrenia_paranoide,anhedonia_sociabilidad,hipoexpresividad emocional,dificultades en teoría de la mente,lenguaje desorganizado,hipervigilancia,alogia_bloqueos_pensamiento,dificultad_de_concetracion,desorganización del pensamiento,anhedonia_relaciones_familia,ideas_delirantes,irritabilidad,alogia,disminucion_del_libido,afectividad_inapropiada,tristeza,catatonía,sudoracion
Esquizofrenia_catatónica,sudoracion,taquicardia,anhedonia,abulia_trabajo_estudio,preocupacion,comportamiento motor desorganizado,anhedonia_intereses_recreativos,anhedonia_sociabilidad,abulia,gesticulacion_reducida,abulia_higiene,hipoexpresividad emocional,alogia_bloqueos_pensamiento,control_pensamiento,anhedonia_relaciones_familia,temblores,sentimiento_de_culpa
Esquizofrenia_desorganizada,taquicardia,abulia_trabajo_estudio,memoria_deterioro,hipoexpresividad emocional,comportamiento motor desorganizado,gesticulacion_reducida,obsesiones_presencia,control_pensamiento,alogia_pobreza_contenido,atencion_deterioro,alucinaciones,anhedonia_relaciones_familia,sudoracion,alogia_pobreza_habla,cambios_en_el_apetito,catatonía,abulia_higiene
Esquizofrenia_catatónica,ideas_delirantes,abulia,dificultad_de_concetracion,pensamientos_intrusivos,obsesiones_presencia,disnea,alogia,ideas_suicidas,disminucion_del_libido,afectividad_inapropiada,taquicardia,lenguaje desorganizado,memoria_deterioro,abulia_trabajo_estudio,eco del pensamiento,anhedonia_relaciones_amigos,preocupacion
Esquizofrenia_indiferenciada,expresion_facial_reducida,tristeza,nerviosismo,cambios_en_el_apetito,alucinaciones,eco del pensamiento,alogia_pobreza_contenido,anhedonia_relaciones_amigos,abulia_trabajo_estudio,hipoexpresividad emocional,obsesiones_presencia,taquicardia,ideas_delirantes,comportamiento social inadecuado,desorganización del pensamiento,dificultades en teoría de la mente,dificultad_de_concetracion
Esquizofrenia_catatónica,ideas_delirantes,taquicardia,hipoexpresividad emocional,ideas_suicidas,contacto_visual_bajo,anhedonia,hipervigilancia,eco del pensamiento,sentimiento_de_culpa,alogia_pobreza_contenido,procesamiento_info_deficit,dificultad_de_concetracion,expresion_facial_reducida,cambios_en_el_apetito,anhedonia_intereses_sexuales,abulia_higiene,atencion_deterioro
Esquizofrenia_desorganizada,ideas_suicidas,nerviosismo,eco del pensamiento,lenguaje desorganizado,dificultad_de_concetracion,taquicardia,preocupacion,abulia_higiene,sudoracion,obsesiones_presencia,gesticulacion_reducida,paranoia intensa,cambios_en_el_apetito,alogia_pobreza_contenido,abulia,contacto_visual_bajo,alogia
Esquizofrenia_catatónica,catatonía,disnea,alogia_pobreza_contenido,alogia_pobreza_habla,gesticulacion_reducida,alucinaciones,control_pensamiento,anergia_fisica,eco del pensamiento,taquicardia,hipervigilancia,abulia_higiene,anhedonia_intereses_sexuales,nerviosismo,preocupacion,paranoia intensa,abulia_trabajo_estudio
Esquizofrenia_indiferenciada,pensamientos_intrusivos,paranoia intensa,contacto_visual_bajo,ideas_suicidas,disnea,lenguaje desorganizado,afectividad_inapropiada,desorganización del pensamiento,eco del pensamiento,abulia_trabajo_estudio,hipervigilancia,anhedonia_relaciones_familia,sueño_o_fatiga,anergia_fisica,alogia_bloqueos_pensamiento,anhedonia_intereses_recreativos,abulia_higiene
Esquizofrenia_paranoide,dificultades en teoría de la mente,anhedonia_relaciones_familia,alucinaciones,anergia_fisica,abulia,dificultad_de_concetracion,comportamiento motor desorganizado,ideas_delirantes,gesticulacion_reducida,paranoia intensa,disnea,anhedonia,pensamientos_intrusivos,tristeza,hipoexpresividad emocional,alogia,irritabilidad
Esquizofrenia_catatónica,obsesiones_presencia,alogia,dificultades en teoría de la mente,comportamiento motor desorganizado,temblores,sudoracion,eco del pensamiento,preocupacion,alogia_pobreza_habla,abulia_higiene,ideas_delirantes,hipervigilancia,anhedonia_sociabilidad,irritabilidad,sentimiento_de_culpa,contacto_visual_bajo,pensamientos_intrusivos
Esquizofrenia_catatónica,anhedonia,anhedonia_intereses_recreativos,sentimiento_de_culpa,abulia,taquicardia,paranoia intensa,procesamiento_info_deficit,expresion_facial_reducida,alogia_pobreza_contenido,hipervigilancia,memoria_deterioro,comportamiento social inadecuado,anhedonia_sociabilidad,hipoexpresividad emocional,dificultad_de_concetracion,alogia_pobreza_habla,sudoracion
Esquizofrenia_indiferenciada,anhedonia_intereses_recreativos,preocupacion,tristeza,hipervigilancia,comportamiento motor desorganizado,alogia_pobreza_habla,dificultad_de_concetracion,temblores,procesamiento_info_deficit,sueño_o_fatiga,paranoia intensa,abulia_higiene,catatonía,pensamientos_intrusivos,afectividad_inapropiada,irritabilidad,taquicardia
Esquizofrenia_desorganizada,control_pensamiento,abulia,lenguaje desorganizado,cambios_en_el_apetito,nerviosismo,procesamiento_info_deficit,dificultad_de_concetracion,afectividad_inapropiada,anhedonia_relaciones_familia,paranoia intensa,pensamientos_intrusivos,memoria_deterioro,comportamiento social inadecuado,sueño_o_fatiga,ideas_delirantes,taquicardia,abulia_trabajo_estudio
Esquizofrenia_paranoide,comportamiento motor desorganizado,abulia_trabajo_estudio,hipervigilancia,disminucion_del_libido,alucinaciones,procesamiento_info_deficit,anhedonia_sociabilidad,pensamientos_intrusivos,irritabilidad,alogia_bloqueos_pensamiento,nerviosismo,eco del pensamiento,taquicardia,alogia_pobreza_contenido,dificultades en teoría de la mente,gesticulacion_reducida,cambios_en_el_apetito
Esquizofrenia_paranoide,nerviosismo,hipervigilancia,contacto_visual_bajo,dificultad_de_concetracion,alucinaciones,atencion_deterioro,alogia_bloqueos_pensamiento,abulia_trabajo_estudio,paranoia intensa,alogia,obsesiones_presencia,cambios_en_el_apetito,disnea,disminucion_del_libido,eco del pensamiento,anhedonia,anhedonia_sociabilidad
Esquizofrenia_paranoide,ideas_delirantes,anhedonia_relaciones_familia,disminucion_del_libido,comportamiento motor desorganizado,anhedonia_intereses_sexuales,expresion_facial_reducida,memoria_deterioro,disnea,alucinaciones,ideas_suicidas,paranoia intensa,obsesiones_presencia,dificultades en teoría de la mente,alogia_bloqueos_pensamiento,abulia_higiene,sueño_o_fatiga,catatonía
Esquizofrenia_indiferenciada,preocupacion,abulia_higiene,desorganización del pensamiento,hipervigilancia,tristeza,comportamiento social inadecuado,memoria_deterioro,abulia_trabajo_estudio,atencion_deterioro,abulia,obsesiones_presencia,anhedonia,dificultad_de_concetracion,anergia_fisica,lenguaje desorganizado,paranoia intensa,disnea
Esquizofrenia_paranoide,irritabilidad,tristeza,anhedonia_relaciones_familia,expresion_facial_reducida,alogia_bloqueos_pensamiento,alucinaciones,sueño_o_fatiga,anhedonia_relaciones_amigos,nerviosismo,eco del pensamiento,afectividad_inapropiada,abulia,comportamiento social inadecuado,lenguaje desorganizado,cambios_en_el_apetito,temblores,preocupacion
Esquizofrenia_paranoide,sentimiento_de_culpa,sudoracion,tristeza,desorganización del pensamiento,alogia_pobreza_habla,anhedonia,hipoexpresividad emocional,memoria_deterioro,ideas_suicidas,anergia_fisica,comportamiento motor desorganizado,taquicardia,comportamiento social inadecuado,afectividad_inapropiada,dificultades en teoría de la mente,alogia_bloqueos_pensamiento,preocupacion
Esquizofrenia_indiferenciada,procesamiento_info_deficit,gesticulacion_reducida,disnea,sudoracion,ideas_suicidas,alogia,dificultad_de_concetracion,comportamiento motor desorganizado,irritabilidad,lenguaje desorganizado,sueño_o_fatiga,abulia_trabajo_estudio,disminucion_del_libido,anhedonia_sociabilidad,expresion_facial_reducida,preocupacion,comportamiento social inadecuado
Esquizofrenia_desorganizada,gesticulacion_reducida,disnea,abulia,temblores,hipervigilancia,sueño_o_fatiga,sudoracion,anergia_fisica,irritabilidad,obsesiones_presencia,nerviosismo,expresion_facial_reducida,dificultades en teoría de la mente,eco del pensamiento,anhedonia_intereses_sexuales,abulia_trabajo_estudio,alucinaciones
Esquizofrenia_catatónica,preocupacion,hipervigilancia,abulia,disminucion_del_libido,anhedonia_intereses_sexuales,disnea,alucinaciones,comportamiento social inadecuado,alogia_bloqueos_pensamiento,temblores,afectividad_inapropiada,anhedonia_relaciones_familia,memoria_deterioro,abulia_trabajo_estudio,anergia_fisica,ideas_delirantes,alogia_pobreza_contenido
Esquizofrenia_residual,expresion_facial_reducida,abulia,anhedonia_sociabilidad,alogia_pobreza_habla,temblores,nerviosismo,hipoexpresividad emocional,atencion_deterioro,paranoia intensa,sentimiento_de_culpa,taquicardia,catatonía,lenguaje desorganizado,alogia_bloqueos_pensamiento,obsesiones_presencia,dificultades en teoría de la mente,pensamientos_intrusivos
Esquizofrenia_catatónica,tristeza,procesamiento_info_deficit,sentimiento_de_culpa,memoria_deterioro,sudoracion,anhedonia_intereses_sexuales,nerviosismo,hipervigilancia,temblores,abulia_trabajo_estudio,comportamiento motor desorganizado,dificultad_de_concetracion,lenguaje desorganizado,dificultades en teoría de la mente,anhedonia_relaciones_familia,alogia_pobreza_contenido,cambios_en_el_apetito
Esquizofrenia_catatónica,preocupacion,obsesiones_presencia,alogia_pobreza_habla,sudoracion,dificultades en teoría de la mente,anhedonia_relaciones_amigos,abulia_higiene,anhedonia,memoria_deterioro,ideas_suicidas,abulia,irritabilidad,alogia,gesticulacion_reducida,dificultad_de_concetracion,eco del pensamiento,sentimiento_de_culpa
